timestamp, index, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/09/09 11:25:26.369, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 67, 129.16 W
2026/09/09 11:25:31.369, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 301.46 W
2026/09/09 11:25:36.370, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 70, 301.76 W
2026/09/09 11:25:41.371, 0, NVIDIA L40S, 99 %, 100 %, 27979 MiB, 46068 MiB, 71, 295.65 W
2026/09/09 11:25:46.372, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 301.57 W
2026/09/09 11:25:51.374, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 70, 303.49 W
2026/09/09 11:25:56.374, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 300.59 W
2026/09/09 11:26:01.375, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 70, 302.53 W
2026/09/09 11:26:06.375, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 299.68 W
2026/09/09 11:26:11.377, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 70, 303.70 W
2026/09/09 11:26:16.379, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 304.28 W
2026/09/09 11:26:21.380, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 70, 299.58 W
2026/09/09 11:26:26.381, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 304.35 W
2026/09/09 11:26:31.381, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 300.17 W
2026/09/09 11:26:36.382, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 302.03 W
2026/09/09 11:26:41.383, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 311.20 W
2026/09/09 11:26:46.384, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 303.81 W
2026/09/09 11:26:51.385, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 311.41 W
2026/09/09 11:26:56.386, 0, NVIDIA L40S, 100 %, 100 %, 27979 MiB, 46068 MiB, 71, 306.16 W
2026/09/09 11:27:01.387, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 66, 129.47 W
2026/09/09 11:27:06.387, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 64, 124.73 W
2026/09/09 11:27:11.388, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 62, 122.81 W
2026/09/09 11:27:16.389, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 61, 121.58 W
2026/09/09 11:27:21.390, 0, NVIDIA L40S, 0 %, 0 %, 27979 MiB, 46068 MiB, 60, 120.27 W
